SpongeBob," Move away? But Squidward, I like it—  Did you see that? Huh, I wonder what's making me sneeze."
Squidward,  Ahh!  Probably all the barnacle dust you kicked up.
SpongeBob," Oh, Squidward, that makes no sense. Who ever heard of dust making you sneeze?"
Squidward," Oh, fine, maybe you're allergic to your pineapple."
SpongeBob,  You can't be allergic to a house.  Or could you—no. 
Squidward,"  Oh, why do I even bother trying to explain things to him? Of course you can be allergic to a house. I ju— wait. You can be allergic to a house. "
Squidward," Gary, no, no, no, no! "
SpongeBob,"  Aw, playtime, that's nice."
Squidward, Not the face! 
Gary, Meow.
SpongeBob," Good morn—  good mor—  good—  Good morning, Gary."
SpongeBob, Ow!
Squidward," You okay in there, SpongeBob? "
SpongeBob," Oh, morning—  Morning, Squidwa— "
Squidward," Oh my, having a little sneezing fit are we?"
SpongeBob,"  Yeah, I think you were right. I must be allergic to my house. "
Squidward," Oh, that's too bad. I guess you'll have to move."
SpongeBob, Move?
Squidward," Yes. You can't stay here or your allergy will just get worse.  Hey, look at that."
SpongeBob, Look at what?
Squidward, See? Your allergy is already getting worse.
SpongeBob, But—but where will I go?
Squidward," Don't worry, SpongeBob. I'll help you find a great new home... far away from here."
SpongeBob," But, Squidward, I love this old pineapple. We've had a lot of good times together."
SpongeBob, Whee!
SpongeBob,"  Oh, Squidward, my sneezing is getting worse. I'll miss my pineapple, but I guess you're right. I ha—  I have to move."
Squidward," Now you're talking. Trust me, you'll feel so much better when you're clear of me—  ...your pineapple."
SpongeBob," Squidward, you're a good friend."
Squidward, I know. 
The scene changes to SpongeBob and Squidward walking down the streets of Bikini Bottom.],
Squidward," This would make a great new house, what do you think?"
SpongeBob, Hmm...
Painty, ♪Ohh... Who lives in a banana under the sea?♪
Children, SpongeBob SquarePants! 
Dream SpongeBob,  Whoa! 
SpongeBob, I don't know.
Squidward, How about this spicy number?
Painty, ♪Ohh... Who lives in a hot pepper under the sea?♪
Children, SpongeBob SquarePants!
Dream SpongeBob, 
SpongeBob," Hot listing, but no."
Squidward," Well, there's a yummy one."
SpongeBob, Mmm.
Painty, ♪Ohh... Who lives in a chicken parmesan hero under the sea?♪
Children, SpongeBob SquarePants! 
Dream SpongeBob, He he! 
SpongeBob, Nope.
Squidward, How 'bout this one?
SpongeBob," Not bad, but let's think outside the box. "
Squidward," Okay, so that's a no. I think I know what you're looking for."
Squidward, How about this for space?
SpongeBob," Hey, what's this lever do? "
SpongeBob,"  Automatic balconies!  Squidward, watch this!"
Squidward," Wait, wait, no, no, no! "
SpongeBob," Hey, Squidward, this is great. What does this button do?  That's what it does."
SpongeBob," Aww, why couldn't I live in that last place?"
Squidward," Oh, that house was too dangerous for you.  Ow. Besides, it was just a house. But this is a castle with a moat and everything."
SpongeBob, It's a long way from Bikini Bottom.
Squidward, I know.
SpongeBob, Huh?
Squidward," I mean, don't worry about it. It's a short 11-hour commute to the Krusty Krab from here."
SpongeBob," Well, I don't know, Squidward. It doesn't seem like the safest neighborhood."
Squidward," All right, SpongeBob, this is the last house on my list, but I think it's got everything you're looking for. What do you think?"
SpongeBob,  I don't know. It doesn't look like much.
SpongeBob and Squidward, Wow.
SpongeBob, Pretty!
Squidward, This place is amazing.  It's like living in the future.
SpongeBob," Ooh, check out these cool stairs.  Whee!"
Squidward," Uh, SpongeBob?"
SpongeBob, Whee! 
SpongeBob, Squidward? Squidward?  This place is awesome!
Squidward,"  Yeah, it is, isn't it?"
SpongeBob, I can't believe I get to live here. It's so much cooler than your house.
Squidward, You're right. This place is way too cool for you.
SpongeBob," Wait, what?"
Squidward," I mean, living in a place like this can put a lot of pressure on a guy. The constant attention you get, and all the fabulous parties you'd host. "
Squidward, Eh?
Fish #1," Oh, it's quite good. "
Fish #2, Certainly worthy of this house.
Fish #3, Indeed. 
Squidward," Not to mention all the covers of ""Cool Calamari"" you'd have to pose for.  No, I can't let you go through that, SpongeBob. So I tell you what, I'll live here for you."
SpongeBob," Yeah, but where will I live?"
Squidward, You can have my old house.
SpongeBob," Really? That is so nice of you. That way, I'll be one house closer to Patrick."
Squidward," Great, it's a done deal. So if you don't mind, I have a lot of settling in to do.  Bye-bye."
SpongeBob," Okay, so I guess I'll see you la— "
Squidward,"  Now this is how I was always meant to live.  Bedtime.  Oh, a built in alarm clock. Hoo, this place has got it all. "
Squidward,  Huh? Wha—what's happening?
Timer," 10, 9, 8, 7, 6, 5..."
Squidward," Oh, no. It's not an alarm clock. It's a countdown!"
Timer," 4, 3, 2, 1..."
Squidward, Huh? What—What the—uh. That was horrible.  But this is even worse! 
SpongeBob,  Doink! Now this really feels like home.
SpongeBob," Squidward, you dropped in for a visit."
Squidward, I am not visiting. This is my house and I want it back. 
SpongeBob," Sorry, Squidward, but you gave it to me fair and square... pants.  Besides, if I move out now, I have no where to go."
Squidward," Okay, fine, I'll just take your old pineapple. Huh? "
Patrick," Sorry, Squidward, but this is my house now. "
Squidward," Well, then, where am I supposed to live?"
SpongeBob," Night, Squidward."
Squidward,  Ow.
Squidward," Maybe I'll do a cute little button.  Or something a bit more manly perhaps.  Upturned might be good, too. "
SpongeBob," Hi, Squidward."
Squidward, Great.  The idiot found me.
SpongeBob, Whatcha doing?
Squidward, I'm picking a nose.
SpongeBob," Ooh! I used to pick my nose too, until I finally cleared it out."
Squidward," I'm not picking my nose, SpongeBob. I'm on the way to the hospital for a nose job. Plastic surgery. I'm finally gonna get the nose I should have been born with."
SpongeBob,"  But, Squidward, you're a beautiful flower. You don't need to change a...  Well, maybe a little work wouldn't hurt. Hey, you want a ride?"
Squidward, With you? Absolutely not.
SpongeBob," Aww, come on, Squidward.  I can get you there lickety-split."
Nurse," You can't dump your garbage here, sir."
SpongeBob," Oh, that's not garbage. That's my friend, Squidward. We're here to check in."
Nurse," Holy nostroly! You must be here for the nose job. Let's, uh, get your paperwork filled out."
Surgeon," You just relax, sir. The doctor will be ready for you soon."
Squidward,  Ah. This is nice.
SpongeBob," Never fear, Squidward. Soon this dreary old room will be so full of well-wishing you'll never want to go home."
French Narrator, Five minutes later...
Squidward,"  SpongeBob, get this garbage out of here! I can hardly move!"
SpongeBob," Oh, are you uncomfortable? Here, let me help."
Teddy Bear, I love you.
Squidward,  The bed is fine!
SpongeBob, Fluff your pillow?
Squidward, No.
SpongeBob, Fluff your IV bag?
Squidward," Enough, you buffoon!"
SpongeBob," Well, gee, Squidward, I was just trying to be helpful."
Squidward,"  If you want to help so badly, why don't you just go volunteer to be a candy striper? There's plenty of other people in the hospital you could torture."
SpongeBob," Squidward, that's a great idea. I was born to serve."
SpongeBob," Hello, lady, can I be a candy striper here at the—"
Nurse, Grab a uniform out of the closet.
SpongeBob," Ooh, thank you! Thank you! Whoo!  Ooh! Candy stripes.  Strawberry."
Purple Doctor," Ah, Doctor, thank goodness you're here."
Green Doctor, We were just looking for another physician to join us on our rounds.
Green Doctor, And what seems to be the problem today?
Catfish,  My throat hurts.
Purple Doctor," Prescribe him a numbing throat spray. Let's move on, shall we?"
SpongeBob," Wait a second! I think I've seen this before.  Mm, yeah.  Mm-hmm. I'll need one medical sea-chicken."
Catfish," Hey, my keys. And my throat feels better."
SpongeBob," You see, doctors, catfish are bottom feeders. The dirt on his face led me to believe he had recently eaten something that irritated his throat. Happens to my friend Patrick all the time.  Mm-hmm.  Try a Krabby Patty next time, sir. They go down smooth, and they taste better than car keys."
Catfish," Thanks, doc."
SpongeBob," No need to thank me, sir. I'm here to help."
Purple Doctor," What treatment might you prescribe for this next patient, Doctor?"
Runner, So what do you think? Will I be able to run in the Bikini Bottom marathon next week?
Green Doctor," Oh, my, no. I'm afraid you're—"
SpongeBob, Of course! Friends don't let friends miss marathons. We'll have you up in no time.  Ah!
Runner, What are you—
Purple Doctor, Most unorthodox.
Green Doctor, He's a genius.
Runner," Thanks, doc."
SpongeBob," Ready, set. "
Green Doctor," And what seems to be your problem today, ma'am?"
Mrs. Puff," Sometimes, I just don't have it in me to puff up under my own power."
SpongeBob," Hi, Mrs. Puff."
Mrs. Puff, No! Not you!  What are you doing here?
SpongeBob,"  Don't worry, Mrs. Puff. I'm a doctor...today. What is this crazy thing? Looks like some sort of weird submarine. "
Purple Doctor, You're kidding of course. We've placed her in an iron lung to help puff her back up.
SpongeBob, Ha-ha! Dive! Dive! Up periscope! Load the torpedoes. 
Mrs. Puff,  Help me! 
Unnamed doctor, Hey!
Runner, My legs!
SpongeBob," Never fear, Mrs. Puff. I haven't lost a patient all day.  Let's get medical."
SpongeBob," Oh, no."
Mrs. Puff," Oh. Actually, I feel like my old self again. But you still don't get a driver's license.  Oh!"
Purple Doctor, Wow. I've never seen anyone work an iron lung like that.
Green Doctor, So awesome.
Purple Doctor, We were on our way to perform a surgery...
Green Doctor, But we would be honored to watch you perform it.
SpongeBob, Me? Perform a surgery?
Squidward," Oh, yeah, this is the life. And best of all, there's no SpongeBob here to ruin it."
SpongeBob," Oh, boy, surgery! And on my first day too."
Squidward, SpongeBob? No! What are you doing here?
Surgeon," Nighty night, Mr. Tentacles."
Squidward," Wait, wait, no, no, no, no!"
SpongeBob," Oh, hi, everybody."
Doctors and surgeons," Hi, SpongeBob."
Purple Doctor," Doctor, the patient's over here, and he's ready for you to begin."
Green Doctor," Oh, we're most eager to see which tool you select first."
SpongeBob,"  Hmm, mm—mm—mm—mm. Let me see. Whoa, whoa, whoa! Phew.  Here we go!"
Doctors and surgeons, Oh! Ah!
SpongeBob," Okay, SpongeBob, this can't be too hard. Just make an incision here, and—  no! Shoot!  Son of a gun!  Ah, my bad."
Surgeon, I'll take that. 
SpongeBob," Ah-ha!  Mmm, sushi."
SpongeBob," He's, uh, really going to pieces over this nose job."
SpongeBob," Oh,  Thank you! Let's try again, shall we?"
SpongeBob, Order up!
SpongeBob, Yow! That shouldn't be in there.  Ooh! 
Yellow Doctor, What?  Oh.
SpongeBob, Ta-da!
SpongeBob," Nurse, sponge."
SpongeBob," Thank you, nurse."
Gray Doctor, I can't see! I can't see! I want to see!
Gray Doctor, I still can't see.
SpongeBob, Ta-da!
SpongeBob," There we go. You can wake him up now, nurse."
Squidward,  What—what happened?
SpongeBob," I finished your nose job, you silly goose. Take a look."
Squidward," SpongeBob, you idiot! This isn't even close to what I wanted!"
SpongeBob," Well, why didn't you say so? Oh, nurse!"
Squidward," Wait, no, no, no! I want a different doctor! I—"
Squidward, No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No-o-o-o! 
Squidward," Stop! I don't want to change my nose anymore! SpongeBob, I'll do anything! Anything at—"
SpongeBob, How's about the Squidward Classic?
Squidward," Hey, not bad. This looks even better than my old nose."
SpongeBob," Well, I did have to use a few of your other body parts to re-sculpt it."
SpongeBob, D'oh! Look at the time. I have to go to work. 
Purple Doctor, But you're a doctor. You're at work.
SpongeBob," No, I'm just a fry cook.  But it was fun playing with you guys. Bye! "
Purple Doctor, Fry cook? Ooh. 
Squidward," Don't be afraid, ladies. This sinus Adonis is on the market."
Mr. Krabs," All right, Krusty crew, I want to remind you all that you're representing the Krusty Krab—the greasiest greasy spoon you'll ever have the privilege of serving!"
SpongeBob," Whoo! You tell 'em, Mr. Krabs!  Bring it around town! Yeah!"
Squidward,  Bring it around somewhere!
Mr. Krabs, Open the doors and let the consuming commence! I'll be in me office polishing yesterday's booty. 
Squidward,"  ""I'll be in me office polishing yesterday's booty."" "
Mr. Krabs," I heard that, Mr. Squidward!"
Squidward," It wasn't an insult, Mr. Krabs. It was a—a—a—a tribute. Haven't you ever heard of ""imitation is the sincerest form of flattery""?"
Mr. Krabs," You trying to tell me that was a ""complement""?"
