"Season","Episode","Character","Line"
"6","16","Stan","Eleven o'clock is great. Thank you.  That was easy! I just have to go to their office and they'll help me figure out how to get back at my parents!
"
"6","16","Stan","God-damnit, I knew this was too good to be true! Come on, Butters, let's go. 
"
"6","16","Cartman","Eh, so, you don't want to make your parents suffer and pay for mistreating you, then?  Look, ah, I don't know what your parents did to you, but if you're here, I take it they pissed you off pretty good. Maybe you should at least ...hear what I have to offer?
"
"6","16","Stan","Our moms and dads lied to us about those future selves! It was just a trick to get us to not wanna try drugs or alcohol.
"
"6","16","Cartman","God-damnit! See? This is exactly why I started this business. If a parent can't respect their child, than who can they respect, huh?
"
"6","16","Cartman","Okay, Butters, let's start with you. I think I've found a great way to get revenge on your parents. Just... tell me if I'm going in the right direction here.  What we're going to do, Butters, is we're going to wait for your parents to leave the house, and then, smear all the walls... with poop.
"
"6","16","Butters","Poop- poop swatches?
"
"6","16","Cartman","Now, personally, I like the baby green.  But I also think the classic brown would go nicely with your house.
"
"6","16","Butters","Well that sounds good.
"
"6","16","Cartman","Alright, now, Stan. For you I've put together a really nice design. I feel your parents were a bit more cocky about lying to you and your revenge needs to reflect that. So what I wanna to is put a note on your parents' door, telling them I'm the counselor from the school.
"
"6","16","Stan","Yeah!
"
"6","16","Cartman","And while they're gone, we're gonna smear all their walls with poop. 
"
"6","16","Stan","Hide and go seek, huh?!
"
"6","16","Randy","Yeah, but we can't be sure, so we'd better assume he is and never try that first marijuana cigarette, huh?
"
"6","16","Stan","But I have to know for sure. 
"
"6","16","Randy","Stan...
"
"6","16","Cartman","Well Butters, I hope you like the work. I'm sure your parents will be plenty pissed off.
"
"6","16","Butters","Uh but Cartman! Wait!  Oh Christmas! 
"
"6","16","Butters","We are?
"
"6","16","Butters","Oh, not really sir, I just uh...
"
"6","16","Stan","Get the fuck out of here. 
"
"6","16","Randy","Well, there's only one person I can blame. Motivation Corp.!
"
"6","16","Stan","Yeah, I gotta admit. You really came through. Thank you. I thought the hangover black went really nice in the lobby.
"
"6","17","Cartman","Yeah, so how's it look?
"
"6","17","Cartman","Three?? You didn't deduct all my nice invoices! Look look! What about this one? 
"
"6","17","Cartman","Haven't you seen the Haibo doll? It's like a pet, a robot pet. You have to feed it and pet it or else it dies, and it's the coolest thing ever! Santa has to bring me one!
"
"6","17","Cartman","Jesus Christ!
"
"6","17","Cartman","I'm just letting you know how special you are to me.
"
"6","17","Cartman","Don't you see? This time of year we should be bringing Christmas to the less fortunate! Follow me!  You guys, come on! Right now! 
"
"6","17","Mr. Garrison","Oh no. 
"
"6","17","Kyle","Cartman is trying to bring Christmas to Iraq.
"
"6","17","Kyle","But how are we gonna get to the North Pole?
"
"6","17","Cartman","Wow!
"
"6","17","Stan","Uh, I don't really wanna get on there. 
"
"6","17","Stan","I hope so, or else Santa Claus is as good as dead.
"
"6","17","Kyle","What are you doing?
"
"6","17","Cartman","Jesus!
"
"6","17","Kyle","We don't know. They lost all contact with him.
"
"6","17","Kyle","On Skippy, on Rainbow, on Patches, on Montel. 
"
"6","17","Randy","Stan!
"
"6","17","Kyle","Mom! Dad! We rode on Santa's sleigh!
"
"6","17","Stan","We brought Christmas to Iraq!
"
"6","17","Stan","Wow! Look, you guys! Santa got us all Haibo dolls! 
"
"6","17","Cartman","Oh, God-damnit!
"
"6","17","Stan","Oh, hey Kenny.
"
"7","1","Cartman","Yeah! Go home, you little dildo!
"
"7","1","Kyle","Yeah. Check it out.  Ready Ike? Kick the baby!
"
"7","1","Cartman","Well, I dreamt that I was lying in my bed…  in the dark. When all of a sudden this bright blue light filled the room . Then slowly my bedroom door begin to open  and the next thing I remember I was being drug through a hallway.  Then these scary hands wanted to operate on me.  And they had big heads and big black eyes…
"
"7","1","Stan","No, dude, this happened before! Aliens put some device in you and then we tied you up to a tree and you went up on their ship! You don't remember that?
"
"7","1","Cartman","No I don't remember that!
"
"7","1","Kyle","Yeah, and then Chef pulled up in his car. 
"
"7","1","Kyle","Weird
"
"7","1","Kyle","Cartman was visited by aliens again last night. And now it's like we're living a repeat of a previous day.
"
"7","1","Stan","You mean, at some point in this doctor's life he decided he wanted to work on people's buttholes.
"
"7","1","Kyle","And afterwards, he'll probably have to burn his hand and bury it.
"
"7","1","Kyle","I'm not putting my finger up Cartman's butt!
"
"7","1","Cartman","Come, Kyle. Do hurry.  Go ahead, it won't bite. 
"
"7","1","Cartman","Okay, okay.  Ohh, double psych!
"
"7","1","Kyle","No!
"
"7","1","Cartman","This is so awesome. I don't think I made it out of that proctologist's office, guys. I think I died and went to heaven.
"
"7","1","Kyle","It's just sending images of cities and people and stuff.
"
"7","1","Cartman","Ugh. I don't wanna play anymore, you guys.
"
"7","1","Kyle","Candy bars?
"
"7","1","Kyle","Aaaah! Runrunruuun! 
"
"7","1","Stan","Let's go!
"
"7","1","Stan","Chef! End of the road! 
"
"7","1","Kyle","What the? Where are, where are we?
"
"7","1","Stan","We're in the alien ship.
"
"7","1","Cartman","Ah. Uh! I'm trapped inside Helen Hunt's ass!  Oh God, help me you guys!
"
"7","1","Stan","My God, do you guys realize? This is only the second time we've ever been in outer space.
"
"7","1","Stan","I like it.
"
"7","1","Kyle","Why do you put them into people's asses? Are you planning some kind of alien takeover?
"
"7","1","Stan","Oh shit, did we do that?
"
"7","1","Stan","Oh, uh... we have a three o'clock meeting with the network heads?
"
"7","2","Butters","Hey Jimmy.
"
"7","2","Butters","Ww-well, because he got crippled, but now he can move his finger. He is an inspiration to us all. That's why everyone ditched on your show.
"
"7","2","Stan","Oh hey Jimmy, hey Timmy.
"
"7","2","Kyle","Cartman, just stay out of it.
"
"7","2","Mr. Garrison","What an inspiration.
"
"7","2","Kyle","Yup. I'm not seeing anything.
"
"7","2","Stan","Dude, I am so glad we stayed out of that one.
"
"7","3","Kyle","A reindeer?
"
"7","3","Cartman","What a crime. 
"
"7","3","Butters","I love our class!
"
"7","3","Cartman","You can't do that!
"
"7","3","Cartman","Toilet paper! Cover her house in toilet paper.
"
"7","3","Kyle","We didn't say nothin' about no kids, man!
"
"7","3","Kyle","We're, we're in trouble. We're in sooo much trouble.
"
"7","3","Kyle","Ah! Oh God! Oh God!
"
"7","3","Kyle","Why are they doing us one at a time?
"
"7","3","Kyle","Noo! No.  Noo! 
"
"7","3","Cartman","No need. I have one for you right here. 
"
"7","3","Cartman","Stan, Kenny, can I talk to you guys for a second?  I think we have the counselor and the principal fooled, but we need to talk about Kyle.
"
"7","3","Cartman","Why not?
"
"7","3","Kyle","A boat ride?
"
"7","3","Kyle","I don't know what to do.  Part of me feels like I wanna end it all now.  Tell people what heppened. You know, I never knew how beautiful this pond was before.  So cold. The world can feel like that.  So calm on the outside, as if nothing bad ever happens.  Ow.  What the hell are you doing, Cartman?!
"
"7","3","Kyle","They did?
"
"7","3","Stan","They say they got the guy that did it down at the police station.
"
"7","3","Butters","Yep. I'm in jail.
"
"7","3","Kyle","You con-fessed?
"
"7","3","Butters","You know, it's not my parents I'm worried about. It's my girlfriend, Carrie. Why, she lives in Michigan. But when she finds out about this, woooo smokey, is she gonna be sore! She might even break up with me. And it would serve me right, too.
"
"7","3","Kyle","I know.
"
"7","3","Cartman","For oth-er...  Uh. Oww. ...Ih ...Ih, ih, is it that ...you think you might get in trouble later?
"
"7","3","Butters","Officer, can I stay in jail, please?
"
"7","3","Stan","What is it, Cartmam? 
"
"7","3","Cartman","It's over this way! Come on!
"
"7","3","Kyle","You can't kill all three of us, Cartman!
"
"7","3","Kyle","That's not fair!
"
"7","3","Cartman","I didn't feel bad before, but now I just feel terrible.
"
"7","4","Mr. Garrison","Okay, let's all take out our math homework and go over the problems.
"
"7","4","Butters","Mmuh well, not really, no.
"
"7","4","Kyle","Cartman, you are hereby declared a full-fledged retard!
"
"7","4","Cartman","Oho yes! I did it I did it!
"
"7","4","Cartman","Well you know, it's a...  H-ho, awesome! 'Look at me, I'm back in time, in 1776.'With gaslight corners, cobblestone streets, and humble houses made of bricks.'What a special magic time, and it's all alive for me'I'm so glad Stan and Kyle aren't here. I hate those guys, seriously.'Seriously hate those guys. Hate Stan and Kyle.
"
"7","4","Kyle","Yeah. We have a report to do, asshole! Get up! Get up!! 
"
"7","4","Cartman","But, I need to talk to the Founding Fathers to do my report.
"
"7","4","Cartman","Wow, the Declaration of Independence Day.
"
"7","4","Stan","Oh, no, nononono.
"
"7","4","Stan","Actually, we hadn't really come to a decision-
"
"7","4","Stan","Kenny, no- ohhh! Awww.  Awww, now we lost two in our study group!
"
"7","4","Randy","I like to rock, but I don't wanna rock Iraq! The only kind of rockin' America should do, is the kind that we can all dance to, yeah!
"
"7","4","Cartman","Wow!
"
"7","4","Cartman","I learned somethin' today. This country was founded by some of the smartest thinkers the world has ever seen. And they knew one thing: that a truly great country can go to war, and at the same time, act like it doesn't want to.  You people who are for the war, you need the protesters. Because they make the country look like it's made of sane, caring individuals. And you people who are anti-war, you need these flag-wavers, because, if our whole country was made up of nothing but soft pussy protesters, we'd get taken down in a second. That's why the founding fathers decided we should have both. It's called ""having your cake and eating it too.""
"
"7","4","Randy","Well, goodnight everybody. It sure has been great bringing you a hundred episodes.
"
"7","5","Cartman","Ms. Lopez, would you like to talk about Latinos and the arts?
"
"7","5","Cartman","Jeh-
"
"7","5","Cartman","Oh-hoh man! A twenty-dollar gift certificate at the mall! I can buy whatever I want! Cultural Diversity Day kicks ass!
"
"7","5","Cartman","Ms. Lopez, would you like to give Kyle a kiss?
"
"7","5","Cartman","Hey, Ms. Lopez has to eat, too.
"
"7","5","Stan","Look, we're not going in there, so just-! Wait, why the hell am I talking to your hand?  Look, we're not going in there, so just knock it off!
"
"7","5","Cartman","Hey, I'm on your guys' side.
"
"7","5","Cartman","All right all right, here's ten dollars! 
"
"7","5","Cartman","Yeah, I wanna leave.
"
"7","5","Cartman","What? What?
"
"7","5","Cartman","Okay, Ms. Lopez, time to go to sleep. 
"
"7","5","Stan","What are you gloating about?
"
"7","5","Cartman","Oh, I'm not gloating. I just got a little call from a record company in Los Angeles and, they want Ms. Lopez to recored an album next week.
"
"7","5","Butters","Holy geez wow! There's Ben Affleck, too!
"
"7","5","Mr. Garrison","Well what are we waiting for? Let's get outside! 
"
"7","5","Cartman","I'm sure it was just a mistake.
"
"7","5","Cartman","Moooommm!
"
"7","5","Cartman","I don't care. I'm supposed to sit here and do my homework.
"
"7","5","Cartman","Aww crap.
"
"7","5","Cartman","Ben Affleck is naked in my bed!
"
"7","5","Cartman","What news?
"
"7","5","Cartman","Guys, I need to talk to you.
"
"7","5","Cartman","Please, you guys. It's like, I can't even have a moment to myself anymore. See? 
"
"7","5","Stan","What's she doing?
"
"7","5","Kyle","YES, dude! 
"
"7","5","Stan","Cartman, we decided that if you can be mature and admit to everyone that you've gotten yourself into this mess, then we'll help you.
"
"7","5","Cartman","Okay, okay, I know that I control everything Ms. Lopez does.
"
"7","5","Kyle","Oh no, no, nonono.
"
"7","6","Cartman","Stupid assholes!  How come nobody has a crime to solve?
"
"7","6","Kyle","I think we can piece this case together now.
"
"7","6","Stan","His plan was to use a hammer.
"
"7","6","Cartman","Bash, bash, BASH your skull in, causing instant death. 
"
"7","6","Stan","Hey, you owe us a dollar, lady.
"
"7","6","Kyle","Do you kow where your doll is?
"
"7","6","Cartman","No sign of forced entry.
"
"7","6","Cartman","You're a worthless two-dollar criminal and you're lying!
"
"7","6","Kyle","How... do you make semen come out?
"
"7","6","Butters","...ow... Ow!
"
"7","6","Kyle","They've got the doll! 
"
"7","6","Stan","Okay, okay. Ready? Break the door down! 
"
"7","6","Kyle","Because, dude, we're playing detectives! Detectives don't just go tell on people.
"
"7","6","Cartman","Time! Time is what we need, but time is something we ain't got!
"
"7","6","Stan","We're gonna charge the front door and go get it.
"
"7","6","Kyle","We're not playing Dungeons and Dragons, assface!
"
"7","6","Stan","Ms. Peterson, is your daughter home?
"
"7","6","Stan","Uh, sir, we just kinda got blind-sided by the-
"
"7","6","Kyle","Better how, dude?
"
"7","6","Stan","Look, we said we wanted to form a club to protect and serve South Park. We put all this time to it, I mean... What do you guys wanna do, huh? Go back to playing Car Mechanics? Or Laundromat Owners?
"
"7","6","Cartman","We had to take down a meth lab on Mala Vista.
"
"7","6","Cartman","Butters?
"
"7","6","Butters","Well I'm tryin', but nothin's comin' out.
"
"7","6","Kyle","Uh, sir, d'I have a lot of homework to do tonight and I was-
"
"7","6","Cartman","Bang bang bang... 
"
"7","6","Cartman","You did?
"
"7","7","Randy","Oooo, the nickel slots! You might win the thirty-dollar jackpot! Ahh, women, huh? God I hate 'em. 
"
"7","7","Randy","Yeah, well, maybe we should- ...wait. Twenty-six thousand dollars??
"
"7","7","Kyle","What?? No, no, I mean, I-
"
"7","7","Mr. Garrison","Oh my God.
"
"7","7","Kyle","Native Americans. 
"
